ID,URL,Title,Author,Category,Publish,Page,Size (MB),Downloads
6133,https://pdfdrive.to//download/the-principles-of-psychology-volume-2-of-2-by-william-james,"The Principles of Psychology, Volume 2 (of 2) by William James",,Psychology,2018,,2.55,35
6134,https://pdfdrive.to//download/the-principles-of-psychology-volume-1-of-2-by-william-james,"The Principles of Psychology, Volume 1 (of 2) by William James",,Psychology,2018,,1.5,47
6135,https://pdfdrive.to//download/the-mental-life-of-monkeys-and-apes-a-study-of-ideational-behavior-by-yerkes,The Mental Life of Monkeys and Apes: A Study of Ideational Behavior by Yerkes,,Psychology,2004,,0.19,4
6136,https://pdfdrive.to//download/the-story-of-the-mind-by-james-mark-baldwin,The Story of the Mind by James Mark Baldwin,,Psychology,2007,,0.48,30
6137,https://pdfdrive.to//download/the-story-of-captain-the-horse-with-the-human-brain-by-george-wharton-james,"The Story of Captain, the Horse with the Human Brain by George Wharton James",,Psychology,2015,,0.38,2
6138,https://pdfdrive.to//download/by-active-3rd-century-shao-liu,人物志 by active 3rd century Shao Liu,"Liu, Shao, active 3rd century",Psychology,2005,,0.06,8
6139,https://pdfdrive.to//download/by-alexandros-papadiamantes-0,Η Φόνισσα by Alexandros Papadiamantes,,Psychology,2011,,0.29,2
6140,https://pdfdrive.to//download/by-aristotle,Περί Ψυχής by Aristotle,"Aristotle, 384 BCE-322 BCE",Psychology,2009,,0.21,17
6141,https://pdfdrive.to//download/by-aristotle-1,"Μικρά Φυσικά, Τόμος Δεύτερος by Aristotle","Aristotle, 384 BCE-322 BCE",Psychology,2009,,0.13,2
6142,https://pdfdrive.to//download/by-aristotle-0,"Μικρά Φυσικά, Τόμος Πρώτος by Aristotle","Aristotle, 384 BCE-322 BCE",Psychology,2009,,0.14,5
6143,https://pdfdrive.to//download/the-journal-of-abnormal-psychology-volume-10-by-various,"The Journal of Abnormal Psychology, Volume 10 by Various",Various,Psychology,1998,,0.43,14
6144,https://pdfdrive.to//download/lectures-on-the-philosophy-of-the-human-mind-vol-1-of-3-by-thomas-brown,Lectures on the Philosophy of the Human Mind (Vol. 1 of 3) by Thomas Brown,,Psychology,2013,,0.51,11
6145,https://pdfdrive.to//download/eine-kindheitserinnerung-aus-dichtung-und-wahrheit-by-sigmund-freud,Eine Kindheitserinnerung aus »Dichtung und Wahrheit« by Sigmund Freud,,Psychology,2009,,0.09,1
6146,https://pdfdrive.to//download/der-roman-eines-geborenen-verbrechers-by-antonino-m,Der Roman eines geborenen Verbrechers by Antonino M.,"M., Antonino",Psychology,2007,,0.33,1
6147,https://pdfdrive.to//download/narzimus-als-doppelrichtung-by-lou-andreas-salome,Narzißmus als Doppelrichtung by Lou Andreas-Salomé,,Psychology,2011,,0.06,9
6148,https://pdfdrive.to//download/une-page-damour-by-emile-zola,Une page d'amour by Émile Zola,,Psychology,2005,,1.21,5
6149,https://pdfdrive.to//download/twice-born-men-in-america-by-harriet-earhart-monroe,Twice-born Men in America by Harriet Earhart Monroe,,Psychology,2016,,0.95,0
6150,https://pdfdrive.to//download/the-science-of-human-nature-a-psychology-for-beginners-by-william-henry-pyle,The Science of Human Nature: A Psychology for Beginners by William Henry Pyle,,Psychology,2006,,0.4,20
6151,https://pdfdrive.to//download/thoughts-on-man-his-nature-productions-and-discoveries-by-william-godwin,"Thoughts on Man, His Nature, Productions and Discoveries by William Godwin",,Psychology,1996,,0.35,8
6152,https://pdfdrive.to//download/von-der-seele-by-carl-ludwig-schleich,Von der Seele by Carl Ludwig Schleich,,Psychology,2005,,0.23,0
6153,https://pdfdrive.to//download/das-wirken-der-seele-ideen-zu-einer-organischen-psychologie-by-rudolf-eisler,Das Wirken der Seele: Ideen zu einer organischen Psychologie by Rudolf Eisler,,Psychology,2011,,0.15,3
6154,https://pdfdrive.to//download/lab-girl-1,Lab Girl,Hope Jahren,Psychology,2016,,4.95,56
6155,https://pdfdrive.to//download/the-art-of-loving-2,The Art of Loving,Erich Fromm,Psychology,,,0.11,407
6156,https://pdfdrive.to//download/civilization-and-its-discontents,Civilization and Its Discontents,Sigmund Freud,Psychology,,,0.73,68
6157,https://pdfdrive.to//download/how-to-age-0,How to Age,Anne Karpf,Psychology,,,1.1,35
6158,https://pdfdrive.to//download/talking-to-strangers-0,Talking to Strangers,Malcolm Gladwell,Psychology,,,7.27,575
6159,https://pdfdrive.to//download/the-unapologetic-guide-to-black-mental-health,The Unapologetic Guide to Black Mental Health,Rheeda Walker,Psychology,2020,,1.4,183
6160,https://pdfdrive.to//download/cognitive-psychology-connecting-mind-research-and-everyday-experience,"Cognitive Psychology: Connecting Mind, Research and Everyday Experience",E. Bruce Goldstein,Psychology,2015,480,33.56,378
6161,https://pdfdrive.to//download/what-made-maddy-run,What Made Maddy Run,Kate Fagan,Psychology,,,17.15,142
6162,https://pdfdrive.to//download/david-and-goliath,David and Goliath,Malcolm Gladwell,Psychology,2013,,1.9,166
6163,https://pdfdrive.to//download/how-to-win-friends-and-influence-people-in-the-digital-age-1,How to Win Friends and Influence People in the Digital Age,Dale Carnegie,Psychology,2011,,3.47,267
6164,https://pdfdrive.to//download/men-are-from-mars-women-are-from-venus,"Men Are from Mars, Women Are from Venus",John Gray,Psychology,,,1.19,1441
6165,https://pdfdrive.to//download/how-to-think-more-effectively,How to Think More Effectively,The School of Life,Psychology,,,3.32,287
6166,https://pdfdrive.to//download/mindsight,Mindsight,Daniel J. Siegel,Psychology,,,1.63,193
6167,https://pdfdrive.to//download/think-again-0,Think Again,Adam Grant,Psychology,2021,,4.55,3381
6168,https://pdfdrive.to//download/creative-quest,Creative Quest,Questlove,Psychology,,,0.65,94
6169,https://pdfdrive.to//download/unwinding-anxiety,Unwinding Anxiety,Judson Brewer,Psychology,2021,,5.13,3718
6170,https://pdfdrive.to//download/stumbling-on-happiness-2,Stumbling on Happiness,Daniel Gilbert,Psychology,2006,,0.69,42
6171,https://pdfdrive.to//download/mating-in-captivity,Mating in Captivity,Esther Perel,Psychology,,,0.26,405
6172,https://pdfdrive.to//download/essentials-of-psychological-testing,Essentials of Psychological Testing,Susana Urbina,Psychology,2014,,1.04,151
6173,https://pdfdrive.to//download/ace,Ace,Angela Chen,Psychology,,,0.78,976
6174,https://pdfdrive.to//download/the-state-of-affairs,The State of Affairs,Esther Perel,Psychology,,,1.93,183
6175,https://pdfdrive.to//download/how-to-stop-worrying-and-start-living-10,How to Stop Worrying and Start Living,Dale Carnegie,Psychology,,,0.35,221
6176,https://pdfdrive.to//download/body-language-for-dummies,Body Language For Dummies,Elizabeth Kuhnke,Psychology,2015,,8.21,200
6177,https://pdfdrive.to//download/chatter,Chatter,Ethan Kross,Psychology,,,1.55,2791
6178,https://pdfdrive.to//download/living-with-the-passive-aggressive-man,Living with the Passive-Aggressive Man,Scott Wetzler,Psychology,,,1.87,63
6179,https://pdfdrive.to//download/maybe-you-should-talk-to-someone,Maybe You Should Talk to Someone,Lori Gottlieb,Psychology,2018,,2.64,1519
6180,https://pdfdrive.to//download/the-natural-medicine-guide-to-bipolar-disorder,The Natural Medicine Guide to Bipolar Disorder,Stephanie Marohn,Psychology,,,0.98,24
6181,https://pdfdrive.to//download/eric-ej801204-enhancing-accountability-in-behavioral-consultation-through-the-use-of-single-case-designs,ERIC EJ801204: Enhancing Accountability in Behavioral Consultation through the Use of Single-Case Designs,ERIC,Psychology,2007,,0.2,0
6182,https://pdfdrive.to//download/conversations-on-love,Conversations on Love,Natasha Lunn,Psychology,,,0.59,9548
6183,https://pdfdrive.to//download/rules-of-the-game-0,Rules of the Game,Neil Strauss,Psychology,,,2.32,210
6184,https://pdfdrive.to//download/the-journey-from-abandonment-to-healing,The Journey from Abandonment to Healing,Susan Anderson,Psychology,,,1.3,167
6185,https://pdfdrive.to//download/tools-of-titans-3,Tools Of Titans,Timothy Ferriss,Psychology,2016,,7.13,121
6186,https://pdfdrive.to//download/the-examined-life-how-we-lose-and-find-ourselves,The Examined Life: How We Lose and Find Ourselves,Stephen Grosz,Psychology,,,1.73,126
6187,https://pdfdrive.to//download/the-body-never-lies-the-lingering-effects-of-hurtful-parenting-0,The Body Never Lies: The Lingering Effects of Hurtful Parenting,Alice Miller,Psychology,,,0.28,97
6188,https://pdfdrive.to//download/cues,Cues,Vanessa Van Edwards,Psychology,2022,,20.36,1157
6189,https://pdfdrive.to//download/the-power-of-your-subconscious-mind-5,The Power of Your Subconscious Mind,Joseph Murphy,Psychology,,,0.21,2797
6190,https://pdfdrive.to//download/secret-of-the-ages,Secret of the Ages,Robert Collier,Psychology,,204,1.01,173
6191,https://pdfdrive.to//download/corruptible,Corruptible,Brian Klaas,Psychology,,,2.63,167
6192,https://pdfdrive.to//download/fifty-key-thinkers-in-psychology,Fifty Key Thinkers in Psychology,Noel Sheehy,Psychology,2004,288,1.72,40
6193,https://pdfdrive.to//download/the-science-of-addiction-from-neurobiology-to-treatment,The Science of Addiction: From Neurobiology to Treatment,Carlton K. Erickson,Psychology,,,11.46,120
6194,https://pdfdrive.to//download/the-art-of-thinking-clearly-5,The Art of Thinking Clearly,Rolf Dobelli,Psychology,,,1.12,4173
6195,https://pdfdrive.to//download/the-origin-of-consciousness-in-the-breakdown-of-the-bicameral-mind,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,Psychology,2000,,1.14,75
6196,https://pdfdrive.to//download/neuropsychological-assessment,Neuropsychological Assessment,Muriel Deutsch Lezak,Psychology,,,8.46,88
6197,https://pdfdrive.to//download/how-to-think-more-about-sex,How to Think More About Sex,Alain de Botton,Psychology,,,0.79,224
6198,https://pdfdrive.to//download/biological-psychology,Biological Psychology,James W. Kalat,Psychology,2016,608,41.02,544
6199,https://pdfdrive.to//download/how-the-mind-works,How the Mind Works,Steven Pinker,Psychology,2009,,4.59,226
6200,https://pdfdrive.to//download/totem-and-taboo,Totem and Taboo,Sigmund Freud,Psychology,,160,0.63,57
6201,https://pdfdrive.to//download/bastan-ckarcnn-gunlugu-soren-kierkegaard,Baştan Çıkarıcının Günlüğü - Soren Kierkegaard,Soren Kierkegaard,Psychology,2002,224,0.84,43
6202,https://pdfdrive.to//download/irrasyonel-norman-stuart-sutherland,İrrasyonel - Norman Stuart Sutherland,Norman Stuart Sutherland,Psychology,2014,442,1.41,24
6203,https://pdfdrive.to//download/varolusculuk-jean-paul-sartre,Varoluşçuluk - Jean-Paul Sartre,,Psychology,2005,154,0.72,10
6204,https://pdfdrive.to//download/srca-fanus-sylvia-plath,Sırça Fanus - Sylvia Plath,Sylvia Plath,Psychology,2007,293,4,53
6205,https://pdfdrive.to//download/kesfedilmemis-benlik-carl-gustav-jung,Keşfedilmemiş Benlik - Carl Gustav Jung,Carl Gustav Jung,Psychology,2007,118,0.5,33
6206,https://pdfdrive.to//download/alg-kaplar-cennet-ve-cehennem-aldous-huxley,Algı Kapıları - Cennet ve Cehennem - Aldous Huxley,Aldous Huxley,Psychology,1995,143,0.62,54
6207,https://pdfdrive.to//download/uygarlgn-huzursuzlugu-sigmund-freud,Uygarlığın Huzursuzluğu - Sigmund Freud,Sigmund Freud,Psychology,2010,131,0.56,47
6208,https://pdfdrive.to//download/psikoloji-sohbetleri-ugur-canpolat,Psikoloji Sohbetleri - Uğur Canpolat,Uğur Canpolat,Psychology,2010,217,1.04,14
6209,https://pdfdrive.to//download/ahlakn-soykutugu-friedrich-wilhelm-nietzsche,Ahlakın Soykütüğü - Friedrich Wilhelm Nietzsche,Friedrich Wilhelm Nietzsche,Psychology,2011,189,0.97,16
6210,https://pdfdrive.to//download/guguk-kusu-ken-kesey,Guguk Kuşu - Ken Kesey,Ken Kesey,Psychology,2007,451,1.49,13
6211,https://pdfdrive.to//download/yeraltndan-notlar-fyodor-mihailovic-dostoyevski,Yeraltından Notlar - Fyodor Mihailoviç Dostoyevski,Fyodor Mihailoviç Dostoyevski,Psychology,2008,182,0.71,73
6212,https://pdfdrive.to//download/aclk-sanatcs-franz-kafka,Açlık Sanatçısı - Franz Kafka,Franz Kafka,Psychology,2014,56,0.26,21
6213,https://pdfdrive.to//download/analitik-psikoloji,Analitik Psikoloji,,Psychology,2012,432,11.13,9
6214,https://pdfdrive.to//download/eric-ej936302-focus-on-positive-and-negative-information-as-the-mediator-of-the-relationship-between-empathy-tendency-guilty-and-psychological-well-being-in-university-students,ERIC EJ936302: Focus on Positive and Negative Information as the Mediator of the Relationship between Empathy Tendency Guilty and Psychological Well-Being in University Students,ERIC,Psychology,2011,,0.22,0
6215,https://pdfdrive.to//download/eric-ej930796-counselling-expectations-of-a-sample-of-east-asian-and-caucasian-canadian-undergraduates-in-canada,ERIC EJ930796: Counselling Expectations of a Sample of East Asian and Caucasian Canadian Undergraduates in Canada,ERIC,Psychology,2011,,0.82,0
6216,https://pdfdrive.to//download/eric-ed514664-achieved-relative-intervention-strength-models-and-methods,ERIC ED514664: Achieved Relative Intervention Strength: Models and Methods,ERIC,Psychology,2010,,0.02,0
6217,https://pdfdrive.to//download/kahkaha-benden-yana-soren-kierkegaard,Kahkaha Benden Yana - Sören Kierkegaard,Sören Kierkegaard,Psychology,2000,341,4.28,8
6218,https://pdfdrive.to//download/ask-ve-sehvet-uzerine-2-theodor-reik,Aşk ve Şehvet Üzerine 2 - Theodor Reik,Theodor Reik,Psychology,2014,318,1.21,0
6219,https://pdfdrive.to//download/kendi-kendine-psikanaliz,Kendi Kendine Psikanaliz,,Psychology,2015,242,4.99,52
6220,https://pdfdrive.to//download/konusarak-ikna-psikolojisi-kevin-hogan,Konuşarak İkna Psikolojisi - Kevin Hogan,Kevin Hogan,Psychology,2012,321,2.54,8
6221,https://pdfdrive.to//download/totem-ve-tabu-sigmund-freud,Totem ve Tabu - Sigmund Freud,Sigmund Freud,Psychology,1980,217,0.88,21
6222,https://pdfdrive.to//download/insanca-pek-insanca-friedrich-wilhelm-nietzsche,"İnsanca, Pek İnsanca - Friedrich Wilhelm Nietzsche",Friedrich Wilhelm Nietzsche,Psychology,2011,624,1.54,10
6223,https://pdfdrive.to//download/psikiyatri-ve-mitoloji-dr-kriton-dincmen,Psikiyatri ve Mitoloji - Dr. Kriton Dinçmen,Dr. Kriton Dinçmen,Psychology,2014,96,0.54,13
6224,https://pdfdrive.to//download/cplak-maymun-desmond-morris,Çıplak Maymun - Desmond Morris,Desmond Morris,Psychology,2009,344,1.59,8
6225,https://pdfdrive.to//download/psikanaliz-ve-uygulama-sigmund-freud,Psikanaliz ve Uygulama - Sigmund Freud,Sigmund Freud,Psychology,1995,277,1.01,28
6226,https://pdfdrive.to//download/sana-gul-bahcesi-vadetmedim-joanne-greenberg,Sana Gül Bahçesi Vadetmedim - Joanne Greenberg,Joanne Greenberg,Psychology,2012,426,1.47,41
6227,https://pdfdrive.to//download/ben-ve-savunma-mekanizmalar-anna-freud,Ben ve Savunma Mekanizmaları - Anna Freud,Anna Freud,Psychology,2013,179,0.69,13
6228,https://pdfdrive.to//download/hiclikte-randevu-kriton-dincmen,Hiçlikte Randevu - Kriton Dinçmen,Kriton Dinçmen,Psychology,1993,73,1.66,0
6229,https://pdfdrive.to//download/cavdar-tarlasnda-cocuklar-jerome-david-salinger,Çavdar Tarlasında Çocuklar - Jerome David Salinger,Jerome David Salinger,Psychology,2006,274,1.07,26
6230,https://pdfdrive.to//download/katedral-raymond-carver,Katedral - Raymond Carver,Raymond Carver,Psychology,2007,29,0.74,9
6231,https://pdfdrive.to//download/kristal-denizalt-ahmet-altan,Kristal Denizaltı - Ahmet Altan,Ahmet Altan,Psychology,2005,188,0.46,8
6232,https://pdfdrive.to//download/zamann-cografyas-robert-levine,Zamanın Coğrafyası - Robert Levine,Robert Levine,Psychology,2013,316,1.66,4
6233,https://pdfdrive.to//download/masallarn-psikanalizi-ahmet-sar,Masalların Psikanalizi - Ahmet Sarı,Ahmet Sarı,Psychology,2008,181,1.33,4
6234,https://pdfdrive.to//download/spinoza-problemi-nazi-subaynn-paradoksu-irvin-d-yalom,Spinoza Problemi Nazi Subayının Paradoksu - Irvin D. Yalom,Irvin D. Yalom,Psychology,2014,1264,1.85,4
